timestamp,unix_time,experiment_id,step,loss,morris_bits
2025-07-29T20:28:58.386819,1753835338.386863,morris_exp_20250729_202852_d831bc56,100,0.693832893371582,0.0
2025-07-29T20:29:03.767362,1753835343.767402,morris_exp_20250729_202852_d831bc56,200,0.6934921282529831,0.0
2025-07-29T20:29:03.821700,1753835343.82171,morris_exp_20250729_202852_d831bc56,200,0.0,94.36209145561133
2025-07-29T20:29:03.823183,1753835343.82319,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6305.637908544389, 'morris_memorization_bits': 94.36209145561133, 'model_parameters': 1191680, 'bits_per_parameter': 7.918408587507664e-05, 'bits_per_token': 0.01474407678993927, 'memorization_fraction': 0.01474407678993927, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 200, 'timestamp': 1753835343.821686}",morris_exp_20250729_202852_d831bc56
2025-07-29T20:29:09.013365,1753835349.013414,morris_exp_20250729_202852_d831bc56,300,0.6931298124790192,0.0
2025-07-29T20:29:13.982778,1753835353.982829,morris_exp_20250729_202852_d831bc56,400,0.6927030569314957,0.0
2025-07-29T20:29:14.083499,1753835354.083513,morris_exp_20250729_202852_d831bc56,400,0.0,92.17955731965685
2025-07-29T20:29:14.084937,1753835354.084945,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6307.820442680343, 'morris_memorization_bits': 92.17955731965685, 'model_parameters': 1191680, 'bits_per_parameter': 7.735260919009873e-05, 'bits_per_token': 0.014403055831196382, 'memorization_fraction': 0.014403055831196382, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 400, 'timestamp': 1753835354.083484}",morris_exp_20250729_202852_d831bc56
2025-07-29T20:29:19.095233,1753835359.0952802,morris_exp_20250729_202852_d831bc56,500,0.6921564352512359,0.0
2025-07-29T20:29:24.056249,1753835364.05626,morris_exp_20250729_202852_d831bc56,600,0.6917383033037185,0.0
2025-07-29T20:29:24.112595,1753835364.112614,morris_exp_20250729_202852_d831bc56,600,0.0,90.14427335350956
2025-07-29T20:29:24.113862,1753835364.113868,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6309.85572664649, 'morris_memorization_bits': 90.14427335350956, 'model_parameters': 1191680, 'bits_per_parameter': 7.564469769863518e-05, 'bits_per_token': 0.01408504271148587, 'memorization_fraction': 0.01408504271148587, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 600, 'timestamp': 1753835364.112542}",morris_exp_20250729_202852_d831bc56
2025-07-29T20:29:29.389521,1753835369.389656,morris_exp_20250729_202852_d831bc56,700,0.6909389120340347,0.0
2025-07-29T20:29:34.816657,1753835374.816708,morris_exp_20250729_202852_d831bc56,800,0.6897802317142486,0.0
2025-07-29T20:29:34.874365,1753835374.8743758,morris_exp_20250729_202852_d831bc56,800,0.0,68.59826483963934
2025-07-29T20:29:34.875420,1753835374.875426,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6331.401735160361, 'morris_memorization_bits': 68.59826483963934, 'model_parameters': 1191680, 'bits_per_parameter': 5.7564333411351485e-05, 'bits_per_token': 0.010718478881193648, 'memorization_fraction': 0.010718478881193648, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 800, 'timestamp': 1753835374.87435}",morris_exp_20250729_202852_d831bc56
2025-07-29T20:29:39.878509,1753835379.8785322,morris_exp_20250729_202852_d831bc56,900,0.6888158017396927,0.0
2025-07-29T20:29:44.716009,1753835384.716032,morris_exp_20250729_202852_d831bc56,1000,0.6882094514369964,0.0
2025-07-29T20:29:44.773588,1753835384.773597,morris_exp_20250729_202852_d831bc56,1000,0.0,65.28402432311304
2025-07-29T20:29:44.774714,1753835384.77472,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6334.715975676887, 'morris_memorization_bits': 65.28402432311304, 'model_parameters': 1191680, 'bits_per_parameter': 5.47831836760817e-05, 'bits_per_token': 0.010200628800486413, 'memorization_fraction': 0.010200628800486413, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 1000, 'timestamp': 1753835384.7735748}",morris_exp_20250729_202852_d831bc56
