timestamp,unix_time,experiment_id,step,loss,morris_bits
2025-07-29T20:29:50.193320,1753835390.1933692,morris_exp_20250729_202945_65d1d3b9,100,0.6940933746099472,0.0
2025-07-29T20:29:54.917537,1753835394.917548,morris_exp_20250729_202945_65d1d3b9,200,0.693798953294754,0.0
2025-07-29T20:29:54.976105,1753835394.976117,morris_exp_20250729_202945_65d1d3b9,200,0.0,99.57416190026743
2025-07-29T20:29:54.977001,1753835394.9770062,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6300.425838099733, 'morris_memorization_bits': 99.57416190026743, 'model_parameters': 1191680, 'bits_per_parameter': 8.355780234649187e-05, 'bits_per_token': 0.015558462796916785, 'memorization_fraction': 0.015558462796916785, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 200, 'timestamp': 1753835394.976091}",morris_exp_20250729_202945_65d1d3b9
2025-07-29T20:29:59.657054,1753835399.657095,morris_exp_20250729_202945_65d1d3b9,300,0.6932589203119278,0.0
2025-07-29T20:30:04.595828,1753835404.595875,morris_exp_20250729_202945_65d1d3b9,400,0.6931433653831482,0.0
2025-07-29T20:30:04.662794,1753835404.6628091,morris_exp_20250729_202945_65d1d3b9,400,0.0,98.78386722302366
2025-07-29T20:30:04.664114,1753835404.66412,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6301.216132776976, 'morris_memorization_bits': 98.78386722302366, 'model_parameters': 1191680, 'bits_per_parameter': 8.289462542211303e-05, 'bits_per_token': 0.015434979253597447, 'memorization_fraction': 0.015434979253597447, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 400, 'timestamp': 1753835404.662775}",morris_exp_20250729_202945_65d1d3b9
2025-07-29T20:30:09.647987,1753835409.6480289,morris_exp_20250729_202945_65d1d3b9,500,0.6930979579687119,0.0
2025-07-29T20:30:14.460472,1753835414.460493,morris_exp_20250729_202945_65d1d3b9,600,0.6928754186630249,0.0
2025-07-29T20:30:14.513397,1753835414.513408,morris_exp_20250729_202945_65d1d3b9,600,0.0,97.8947747042339
2025-07-29T20:30:14.514359,1753835414.514364,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6302.105225295766, 'morris_memorization_bits': 97.8947747042339, 'model_parameters': 1191680, 'bits_per_parameter': 8.21485421457387e-05, 'bits_per_token': 0.015296058547536547, 'memorization_fraction': 0.015296058547536547, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 600, 'timestamp': 1753835414.5133839}",morris_exp_20250729_202945_65d1d3b9
2025-07-29T20:30:19.195275,1753835419.195286,morris_exp_20250729_202945_65d1d3b9,700,0.6926495003700256,0.0
2025-07-29T20:30:25.968182,1753835425.968736,morris_exp_20250729_202945_65d1d3b9,800,0.6924375587701798,0.0
2025-07-29T20:30:26.053290,1753835426.053301,morris_exp_20250729_202945_65d1d3b9,800,0.0,91.14552607788755
2025-07-29T20:30:26.054446,1753835426.054455,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6308.854473922112, 'morris_memorization_bits': 91.14552607788755, 'model_parameters': 1191680, 'bits_per_parameter': 7.648490037416719e-05, 'bits_per_token': 0.01424148844966993, 'memorization_fraction': 0.01424148844966993, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 800, 'timestamp': 1753835426.053272}",morris_exp_20250729_202945_65d1d3b9
2025-07-29T20:30:32.030137,1753835432.030252,morris_exp_20250729_202945_65d1d3b9,900,0.692232438325882,0.0
2025-07-29T20:30:37.639933,1753835437.639987,morris_exp_20250729_202945_65d1d3b9,1000,0.6920738518238068,0.0
2025-07-29T20:30:37.715191,1753835437.715203,morris_exp_20250729_202945_65d1d3b9,1000,0.0,90.75713696951334
2025-07-29T20:30:37.717054,1753835437.7170649,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6309.242863030487, 'morris_memorization_bits': 90.75713696951334, 'model_parameters': 1191680, 'bits_per_parameter': 7.61589830906899e-05, 'bits_per_token': 0.01418080265148646, 'memorization_fraction': 0.01418080265148646, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 1000, 'timestamp': 1753835437.715174}",morris_exp_20250729_202945_65d1d3b9
