timestamp,unix_time,experiment_id,step,loss,morris_bits
2025-07-29T17:44:34.626458,1753825474.626496,morris_exp_20250729_174427_0ad23ab1,200,0.6943893414735794,0.0
2025-07-29T17:44:41.857110,1753825481.8571498,morris_exp_20250729_174427_0ad23ab1,400,0.6936085721850396,0.0
2025-07-29T17:44:41.905407,1753825481.9054148,morris_exp_20250729_174427_0ad23ab1,400,0.0,99.98625984895989
2025-07-29T17:44:41.906523,1753825481.906529,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6300.01374015104, 'morris_memorization_bits': 99.98625984895989, 'model_parameters': 1191680, 'bits_per_parameter': 8.39036149377013e-05, 'bits_per_token': 0.015622853101399983, 'memorization_fraction': 0.015622853101399983, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 400, 'timestamp': 1753825481.905395}",morris_exp_20250729_174427_0ad23ab1
2025-07-29T17:44:49.122671,1753825489.122715,morris_exp_20250729_174427_0ad23ab1,600,0.6933697867393493,0.0
2025-07-29T17:44:56.263355,1753825496.2634041,morris_exp_20250729_174427_0ad23ab1,800,0.693359739780426,0.0
2025-07-29T17:44:56.347298,1753825496.347309,morris_exp_20250729_174427_0ad23ab1,800,0.0,99.59839907128844
2025-07-29T17:44:56.348235,1753825496.34824,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6300.401600928712, 'morris_memorization_bits': 99.59839907128844, 'model_parameters': 1191680, 'bits_per_parameter': 8.357814100369935e-05, 'bits_per_token': 0.01556224985488882, 'memorization_fraction': 0.01556224985488882, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 800, 'timestamp': 1753825496.3472772}",morris_exp_20250729_174427_0ad23ab1
2025-07-29T17:45:03.905406,1753825503.905456,morris_exp_20250729_174427_0ad23ab1,1000,0.6932256352901459,0.0
2025-07-29T17:45:11.238295,1753825511.2383392,morris_exp_20250729_174427_0ad23ab1,1200,0.6931652134656906,0.0
2025-07-29T17:45:11.288293,1753825511.2883022,morris_exp_20250729_174427_0ad23ab1,1200,0.0,97.88183060199844
2025-07-29T17:45:11.289025,1753825511.2890291,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6302.118169398002, 'morris_memorization_bits': 97.88183060199844, 'model_parameters': 1191680, 'bits_per_parameter': 8.213768008357817e-05, 'bits_per_token': 0.015294036031562257, 'memorization_fraction': 0.015294036031562257, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 1200, 'timestamp': 1753825511.2882822}",morris_exp_20250729_174427_0ad23ab1
2025-07-29T17:45:18.144796,1753825518.1448152,morris_exp_20250729_174427_0ad23ab1,1400,0.6931825694441796,0.0
2025-07-29T17:45:25.516367,1753825525.516413,morris_exp_20250729_174427_0ad23ab1,1600,0.6931296977400779,0.0
2025-07-29T17:45:25.572994,1753825525.573003,morris_exp_20250729_174427_0ad23ab1,1600,0.0,99.37544351443375
2025-07-29T17:45:25.574297,1753825525.574304,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6300.624556485566, 'morris_memorization_bits': 99.37544351443375, 'model_parameters': 1191680, 'bits_per_parameter': 8.339104752486721e-05, 'bits_per_token': 0.015527413049130275, 'memorization_fraction': 0.015527413049130275, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 1600, 'timestamp': 1753825525.57298}",morris_exp_20250729_174427_0ad23ab1
2025-07-29T17:45:33.680923,1753825533.680971,morris_exp_20250729_174427_0ad23ab1,1800,0.6929942053556443,0.0
2025-07-29T17:45:40.859052,1753825540.859094,morris_exp_20250729_174427_0ad23ab1,2000,0.6929623255133629,0.0
2025-07-29T17:45:40.914547,1753825540.914559,morris_exp_20250729_174427_0ad23ab1,2000,0.0,97.30751311356926
2025-07-29T17:45:40.915452,1753825540.915457,"{'theoretical_entropy_bits': 6400.0, 'conditional_entropy_bits': 6302.692486886431, 'morris_memorization_bits': 97.30751311356926, 'model_parameters': 1191680, 'bits_per_parameter': 8.165574073037163e-05, 'bits_per_token': 0.015204298923995196, 'memorization_fraction': 0.015204298923995196, 'total_tokens': 6400, 'dataset_size': 100, 'evaluation_device': 'mps', 'training_step': 2000, 'timestamp': 1753825540.9145348}",morris_exp_20250729_174427_0ad23ab1
